0020156,625200.822,496461.741,4598.748,-9.2419225306,0.5519643426,1.8539697574
0020157,625221.484,495255.614,4599.42,-9.2577974972,0.9047623935,2.0056048988
0020158,625244.017,494049.824,4600.694,-9.1768451856,0.6927384898,2.1304116059
0020159,625271.57,492843.363,4601.478,-9.0604825201,0.5123392184,2.7861521651
0020160,625302.794,491637.34,4600.777,-9.1470786099,0.5634449961,2.5585628983
0020161,625334.666,490431.958,4602.464,-9.0771359106,0.780416769,2.6596370179
0020162,625366.89,489226.611,4605.036,-8.9700440251,0.3443964297,2.6489508827
0020163,625398.272,488018.725,4603.027,-8.8814370692,0.4633260276,2.5460588015
0020164,625428.599,486811.172,4600.315,-9.0592956309,0.9821560414,2.5685244094
0020165,625464.574,485602.653,4600.308,-9.0815746719,-0.0298239527,2.7971438515
0020166,625487.323,484395.794,4600.583,-9.083217636,0.5444833622,1.722219882
0020167,625488.539,483185.366,4603.243,-8.956101287,0.8893090811,1.1278557497
0030030,622268.756,483099.583,4594.089,9.6059783472,-0.0675991958,181.8880340598
0030031,622245.426,484310.288,4593.137,9.9475640472,0.6071456647,180.7103398285
0030032,622242.051,485519.701,4594.292,10.2321419018,-0.2813443932,179.679247256
0030033,622245.571,486731.087,4596.902,9.9944991178,-0.7930547318,180.1273402945
0030034,622242.315,487941.15,4599.129,9.8176362281,-0.9060825203,180.6574554125
0030035,622219.777,489149.925,4597.613,9.7761321419,-0.9080463228,181.5941397462
0030036,622183.126,490359.238,4595.796,9.9530274177,-0.5259122017,181.6981281168
0030037,622146.64,491567.769,4596.832,9.9421601132,-0.0246175645,181.636386074
0030038,622120.301,492776.174,4599.735,9.935230949,0.4992470266,180.8506724892
0030039,622108.875,493985.091,4601.256,9.7494111907,-0.0417834717,180.191688486
0030040,622105.2,495194.327,4600.973,9.7353841562,-0.9804148067,180.5673709401
0030041,622091.476,496403.388,4599.303,9.6300467885,-0.3757419344,180.7297313783
0030042,622067.54,497612.347,4598.164,9.7904275724,-0.0358894844,181.0399792107
0030043,622047.58,498821.828,4599.102,9.8720772829,0.4866923428,180.5542862553
0030044,622041.355,500029.571,4600.796,9.6765281962,-0.2292059539,180.0180028953
0030045,622030.554,501236.494,4600.822,9.631634248,-0.9837302885,181.093426309
0030046,621993.111,502447.614,4598.838,9.5804237171,-0.8415216474,182.394211184
0030047,621936.56,503655.147,4597.431,9.4880669912,1.2642641761,182.3191886872
0030048,621905.235,504451.947,4598.335,9.7016254392,0.3279531942,181.8608875987
0030049,621881.953,505285.566,4599.596,9.6894744171,0.8420994723,181.3175211667
0030050,621709.809,513614.992,4600.023,9.6980341232,0.7557509001,181.2789452318
0030051,621689.449,514667.808,4603.45,9.5994480154,0.5759657071,180.61539531
0030052,621682.601,515733.952,4603.857,9.417209757,-0.4943998035,180.0791014941
0030053,621682.677,516938.326,4598.892,9.4419986577,-0.461755668,179.7493279177
0030054,621686.04,518142.353,4597.796,9.5552580684,-0.6802876489,179.8005758879
0030055,621681.305,519344.643,4596.983,9.4892815128,-1.0189664533,180.5066078028
0030056,621662.193,520548.795,4597.149,9.7736774185,-1.2907262603,181.2581388553
0030057,621623.107,521747.13,4598.58,9.635042737,-0.8079337924,182.1601704118
0030058,621572.457,522946.511,4598.442,9.6880614381,0.1019003736,182.1904995922
0030059,621534.951,524147.584,4598.361,9.8143054843,0.0139663086,181.1846808912
0030060,621515.906,525351.411,4598.461,9.7149354415,0.9781921396,180.6772047667
0030061,621510.612,526554.628,4599.219,9.6852599362,0.7156078939,179.6516843914
0030062,621520.025,527758.159,4598.173,9.671141304,-2.0829802991,179.9899878252
0030063,621506.841,528959.836,4597.306,9.6169684136,-0.7960881329,181.0087216208
0030064,621469.515,530160.009,4596.534,9.7626470739,-1.2795355565,182.279379477
0030065,621417.333,531358.833,4597.174,9.703615837,0.7549639161,182.0347680609
0030066,621380.442,532556.21,4599.97,9.8168642997,0.4321407497,180.9433870736
0040001,618210.12,532575.058,4588.847,-10.4909438476,-0.4315356112,1.2395641508
0040002,618226.401,531375.745,4592.555,-10.6127982716,-0.296775302,0.5565825288
0040003,618230.956,530173.225,4594.409,-10.2763370841,-0.7196480059,0.4824500345
0040004,618239.286,528967.212,4592.214,-10.2551151889,-0.3643983206,0.3613487846
0040005,618252.367,527762.731,4591.856,-10.3446425607,0.0293090818,0.7988194611
0040006,618265.434,526558.857,4594.337,-10.3970448639,0.5808526748,0.7155436521
0040007,618280.445,525355.378,4596.475,-10.1862187766,0.1561368083,1.0911744918
0040008,618295.108,524150.399,4598.007,-10.1951160948,-0.2812415906,0.3415440265
0040009,618310.356,522946.035,4600.062,-10.1254331057,0.7553534311,1.6518543465
0040010,618360.477,521741.739,4598.755,-9.869958249,-0.2313398282,2.7295028784
0040011,618417.451,520538.44,4597.243,-10.0231188451,-1.6966187778,2.1123293532
0040012,618437.707,519334.932,4599.197,-10.1336726776,-0.5830636413,0.3518979447
0040013,618436.298,518129.939,4599.405,-9.9810511662,0.3396401905,0.3631492265
0040014,618453.485,516926.421,4597.07,-9.9306137074,-0.2747993621,1.0460118429
0040015,618479.336,515721.103,4596.126,-10.1817605037,0.0222339006,1.0965653272
0040016,618497.232,514663.672,4598.281,-10.0827039042,0.3139566708,1.0289740374
0040017,618516.048,513594.735,4598.691,-9.9413996492,0.2225178538,1.0152692799
0040018,618719.307,502871.763,4596.704,-9.8031731612,-0.7103678999,1.0217408088
0040019,618735.705,502045.006,4595.73,-9.8315709864,0.2488815033,0.5802620603
0040020,618752.597,501216.752,4594.221,-9.8449347926,1.0855709868,1.3110602719
0040021,618777.158,500007.6,4595.104,-9.960223487,0.7025851904,1.2504784879
0040022,618806.508,498798.141,4597.706,-9.7726490847,0.6365248608,1.1590101777
0040023,618835.703,497589.303,4596.358,-9.8659371033,-0.5519852354,1.393188983
0040024,618866.897,496377.924,4595.577,-9.7134353834,-0.3156314047,1.2162365925
0040025,618896.96,495167.378,4597.189,-9.9099222772,1.1287602427,1.8120075491
0040026,619013.027,486686.708,4595.959,-9.5985576574,-0.5773724267,1.5979063634
0040027,619046.502,485474.477,4597.57,-9.8331927677,-0.9504259294,0.9975532257
0040028,619054.468,484262.084,4597.786,-9.6526005738,-0.5141697934,359.6859903993
0040029,619041.318,483049.388,4597.34,-9.7489690158,0.3383126865,359.2629271256
0050099,615474.512,501585.982,4604.504,8.4658835751,-2.0854856753,179.7735031903
0050100,615472.549,502807.991,4604.139,8.4915645645,-2.2980544996,180.8683093704
0050101,615354.46,508770.995,4599.297,8.84381011,-0.6629456633,180.3673036715
0050102,615352.268,509979.782,4605.258,8.6759835059,-0.8160280145,180.0296821892
0050103,615359.979,511185.705,4606.395,8.3827653229,-0.9284927901,179.4323369124
0050104,615378.335,512391.861,4603.853,8.2676627164,-1.0059512122,178.9238526927
0050105,615403.645,513597.701,4596.886,8.5475243359,-5.7534990859,179.8771818118
0050106,615390.583,514803.082,4594.796,9.0090595993,-3.6134707326,181.8200653658
0050107,615336.217,516009.07,4597.858,9.0654992615,-2.3840685255,183.4832079245
0050108,615257.697,517214.293,4604.418,8.6921135269,-0.2581690704,183.8338873165
0050109,615182.185,518418.508,4608.111,7.9706662223,1.4894819551,182.9677762201
0050110,615137.974,519623.853,4600.67,8.0017614928,0.3773679534,181.3114509248
0050111,615125.388,520828.638,4592.528,8.6232733418,-0.2174278707,180.3869890285
0050112,615135.647,522035.543,4593.328,9.0698244701,-0.1055674279,179.110224766
0050113,615165.674,523244.005,4599.63,9.1753718494,0.1782217968,177.9717278805
0050114,615213.687,524451.825,4609.159,8.5227746774,-6.8783472927,179.1853454532
0050115,615204.433,525656.323,4610.203,8.0088867862,-0.8082856944,180.9363953204
0050116,615184.21,526861.607,4601.936,8.1690617598,-1.0340035166,181.0722848121
0050117,615156.085,528066.032,4595.346,8.6920257811,-1.7373124966,181.7465982638
0050118,615111.079,529275.46,4600.351,8.5535420081,-0.1357944461,182.3622536896
0050119,615069.196,530478.656,4603.796,8.2150663383,0.3119833563,181.7903882145
0050120,615044.843,531683.441,4596.742,8.5195575221,0.6662337246,180.5792944807
0050121,615039.104,532887.532,4593.248,9.0594530758,-1.8795957725,180.391409322
0050122,615025.924,534091.268,4602.181,8.8884886356,-2.3096710785,181.1496477456
0050123,614992.919,535289.748,4608.664,8.3944957247,-2.3083919792,182.3721405522
0050124,614942.271,536489.26,4600.51,8.3601464963,-1.2327057934,182.8322787691
0050203,615384.669,508775.435,4598.993,-8.8975725758,1.7591779801,0.0178790617
0050204,615492.242,502812.024,4600.616,-8.7376896414,1.011282115,0.8041168008
0050205,615522.58,501590.68,4601.441,-8.5175389159,0.5047430554,1.7224169713
0060069,611683.202,536389.092,4600.98,-8.6750971477,1.002488937,2.4998759444
0060070,611735.797,535186.388,4600.64,-8.6848540075,-1.3492587089,2.1097200183
0060071,611762.327,533982.634,4600.321,-8.9508958369,0.3946026808,0.7714118645
0060072,611772.4,532778.965,4601.257,-8.8676029291,0.7664872735,0.2699764808
0060073,611780.488,531574.975,4603.605,-8.6925498524,0.5187183034,0.6596024165
0060074,611788.818,530370.815,4601.673,-8.3341164496,0.7301494554,0.2955626387
0060075,611793.631,529166.41,4595.068,-8.7001632972,1.2271597663,0.203366178
0060076,611792.683,527960.782,4595.652,-8.9654108315,0.9396049167,359.9469470854
0060077,611801.641,526756.817,4598.809,-9.0275688243,2.4066991951,1.2308779787
0060078,611836.139,525554.145,4603.132,-8.7429058009,0.4222944116,1.8347940219
0060079,611874.908,524350.243,4602.854,-8.5494999215,0.6287489546,1.8359796879
0060080,611911.775,523147.302,4598.87,-8.6127387313,0.9377236334,1.7258779345
0060081,611947.457,521945.081,4597.894,-8.7572934687,0.7569636576,1.7309956832
0060082,611981.509,520741.842,4598.186,-9.0431601871,0.9099559757,1.7909271511
0060083,612016.061,519538.183,4601.477,-8.9285532992,1.071638177,1.7321054368
0060084,612049.508,518335.881,4606.005,-8.5731350319,0.9690515988,1.5888011309
0060085,612079.751,517131.55,4602.321,-8.4251923448,0.9169558887,1.4336063331
0060086,612113.561,515928.482,4599.246,-8.690186219,0.7410657599,1.6808342261
0060087,612138.442,514724.27,4598.413,-8.5874298024,-0.2659225571,0.5896890166
0060088,612140.456,513517.802,4595.779,-8.8594583533,0.8122283679,359.887565418
0060089,612132.435,512311.029,4596.426,-9.1002972333,1.3534220091,359.6576599716
0060090,612121.57,511103.896,4602.488,-8.8319943748,1.8514701115,359.6409002741
0060091,612118.617,509896.867,4607.976,-8.3955464826,1.4685346475,0.284007636
0060092,612126.86,508688.871,4601.793,-8.3471745816,0.737302416,0.3513834863
0060093,612135.491,507481.152,4595.359,-8.6799603697,1.0117783921,0.5146840663
0060094,612142.855,506270.331,4594.57,-8.9469784178,1.1876379428,0.3080249298
0060095,612166.935,505059.268,4597.074,-9.1576729261,1.9963909721,2.1218446964
0060096,612215.959,503848.59,4603.194,-8.8557400234,0.5383891285,2.4507231386
0060097,612259.627,502636.208,4605.083,-8.6795994826,0.7856443737,1.9587904849
0060098,612290.428,501419.514,4604.587,-8.4709669258,0.7727246032,1.4100340354
0060206,612298.629,501413.459,4602.693,8.1440075778,2.737639653,181.734115293
0060207,612290.316,502630.216,4600.232,8.2390264926,-0.7417565332,180.2466639202
0060208,612281.103,503845.376,4601.067,8.2968692452,-1.1353587901,181.2199043727
0060209,612238.52,505055.318,4600.416,8.3440122886,-1.2498657327,182.6669508911
0070035,609066.212,501339.252,4593.993,8.8603122401,-3.5776136314,179.8402240557
0070036,609034.779,502548.115,4596.926,9.02740099,0.07445665,181.1759184007
0070037,609019.884,503758.137,4599.886,8.973509379,0.8723043436,179.8401100207
0070038,609035.083,504968.444,4601.285,8.875001251,-2.6842924892,179.8301083553
0070039,609018.273,506178.063,4600.083,8.9188105009,-3.1093509121,182.0194854835
0070040,608964.32,507386.938,4599.262,8.9917338706,-0.7586269624,183.0215655434
0070041,608907.449,508596.203,4598.708,8.9677831439,0.4484339706,182.2061640988
0070042,608884.44,509801.944,4599.417,9.0691626922,1.0280003013,180.0098374944
0070043,608901.539,511008.665,4602.677,9.1132829253,0.0291507344,178.5271493229
0070044,608932.492,512215.479,4608.402,8.6036213413,-3.8650758805,179.6627355076
0070045,608920.343,513423.746,4602.361,8.4943898054,-1.5322874384,180.9831859932
0070046,608897.027,514629.442,4595.12,8.9392676377,-1.180159185,181.255454042
0070047,608868.496,515836.228,4596.742,9.0338191922,-1.1412668822,181.5301255453
0070048,608838.645,517042.273,4599.66,8.9668319504,-0.7561109932,181.2297928509
0070049,608814.426,518248.63,4602.428,8.9277524333,-0.2068865412,180.910824132
0070050,608801.865,519454.492,4605.103,8.8237377971,-0.5623370671,180.3356466859
0070051,608800.353,520661.253,4603.232,8.6269760832,-1.0926623606,180.2198098787
0070052,608797.456,521867.802,4597.217,8.7245000593,-1.0752705677,180.0961071206
0070053,608788.728,523073.971,4594.33,8.9886990672,-3.9398599397,181.1292930532
0070054,608741.15,524277.593,4597.849,8.9196941836,-1.3144757647,182.9436427059
0070055,608667.133,525482.06,4600.613,8.6858814383,0.3446465524,183.4292152262
0070056,608611.863,526686.321,4598.672,8.6452747932,1.5391243708,181.6322557453
0070057,608594.593,527892.382,4598.263,8.8352331107,0.4501285144,180.0750587519
0070058,608607.729,529099.802,4600.102,8.8290629254,-1.543297142,179.0726642668
0070059,608634.603,530307.17,4602.49,8.6605694905,-1.6888484994,178.7763132
0070060,608648.222,531514.28,4600.846,8.8321692429,-5.4463185829,180.9369799496
0070061,608612.219,532718.336,4599.371,8.8783013231,-0.887385195,181.9265191996
0070062,608568.174,533921.85,4601.878,8.6406407855,-0.8885119124,182.0053868834
0070063,608531.324,535128.078,4601.779,8.5524043226,-0.5481608807,181.433844161
0070064,608506.64,536333.725,4600.506,8.5543396659,-0.4996366276,180.8496910909
0070065,608496.065,537540.039,4601.553,8.6899284085,-0.2189630973,180.2207869727
0070066,608500.247,538744.416,4601.014,8.7267500885,-1.905063106,179.8255701905
0070067,608498.63,539947.148,4598.974,8.657575809,-1.5625155458,180.260919946
0070068,608493.913,541146.888,4599.23,8.6219299294,-1.5450241074,180.3652115485
0080001,605183.814,541010.846,4601.293,-8.907083495,0.4872712492,1.8497247544
0080002,605221.36,539792.347,4602.2,-8.9637127221,-1.1492179474,1.3148134152
0080003,605229.117,538611.365,4601.433,-8.883866343,-0.5131541686,359.7260167903
0080004,605217.864,537409.506,4601.164,-8.8100145596,1.8195690812,359.9237273989
0080005,605211.393,536207.983,4598.102,-8.887789271,1.6029213625,0.1867699633
0080006,605229.492,535006.873,4597.807,-8.9662496095,0.0236642342,1.2786263443
0080007,605257.253,533805.561,4601.145,-9.0050150339,1.0158028707,1.6688572332
0080008,605292.869,532605.123,4604.129,-8.6089751914,0.7720624172,1.825636824
0080009,605338.327,531404.7,4599.032,-8.5106254504,-0.5893701632,2.039987743
0080010,605368.551,530203.504,4594.066,-8.9524652945,-0.5713701932,0.8897314776
0080011,605388.988,529002.935,4598.433,-9.0750805218,0.8547941113,1.2764038129
0080012,605417.381,527801.7,4600.132,-8.9040591043,1.125459587,1.5661094324
0080013,605448.929,526600.637,4596.726,-8.9647745637,0.777369667,1.7479878674
0080014,605490.382,525400.536,4600.095,-9.158491957,1.5854105811,2.4801559113
0080015,605517.664,524198.405,4601.573,-8.5934301284,-0.7796177164,0.1306331068
0080016,605503.65,522996.583,4598.353,-8.7529317897,-0.1124201329,359.3995623258
0080017,605486.926,521795.054,4598.797,-8.9017280281,2.429962111,359.8961912394
0080018,605487.592,520593.455,4599.236,-8.7921510432,1.1421337148,0.2056830107
0080019,605503.558,519393.137,4600.657,-8.8021575184,0.5755153402,1.2673589676
0080020,605529.819,518192.434,4599.557,-8.8424181689,1.1779721914,1.4420116012
0080021,605562.597,516991.311,4600.04,-8.8617098701,1.1551777243,1.7706462362
0080022,605602.231,515790.959,4599.064,-8.7136112843,0.5328924516,2.0726941662
0080023,605645.751,514584.216,4594.262,-8.9956467257,0.9639265775,2.3199118448
0080024,605684.987,513377.775,4595.165,-9.1182534993,-1.0264652123,1.1457403692
0080025,605695.095,512171.854,4604.49,-8.8157085091,0.4527761458,0.3173383209
0080026,605689.637,510964.401,4603.577,-8.2217646912,1.449050675,359.90211711
0080027,605683.731,509757.35,4594.809,-8.6955082497,0.7470848437,0.066227295
0080028,605701.959,508548.247,4591.954,-9.1897049281,1.9446446974,1.63328227
0080029,605746.204,507338.667,4597.257,-9.2502115749,0.3556344111,2.3166128599
0080030,605799.298,506127.549,4600.766,-9.0497064825,-0.5612498396,2.5275992021
0080031,605828.826,504918.034,4603.478,-8.6792545496,0.1590353287,0.9180377922
0080032,605846.393,503706.885,4599.096,-8.7421978094,1.194361758,1.2142826783
0080033,605869.98,502496.093,4596.299,-9.0155970278,0.6668243341,1.1934691062
0080034,605894.696,501286.382,4597.903,-8.994171635,0.2125330681,1.2884099814
0090192,618303.001,517277.584,4600.382,-8.6398628387,-1.6235121924,2.6324615531
0090193,618327.075,516070.888,4599.153,-8.9092848987,-0.8932698375,0.0932769803
0090194,618318.355,514865.094,4603.033,-8.7263760691,1.2324589193,359.9905567127
0090195,618331.92,513658.474,4602.808,-8.4529460084,0.2546069394,1.2546209159
0090196,618361.491,512447.38,4601.133,-8.5424206844,0.0225996352,1.5736208758
0090197,618401.8,511235.451,4601.005,-8.5438682572,-0.1120133893,2.1990185455
0090198,618436.712,510022.867,4600.124,-8.1912794641,-0.7566285523,1.1950971349
0090199,618457.035,508807.227,4599.568,-8.4853976806,0.3914903173,1.2166321847
0100184,625767.349,511531.102,4597.223,9.0039987998,1.2491599359,180.7797664097
0100185,625755.202,512744.842,4598.616,9.0559023944,0.9953926544,180.4566102661
0100186,625754.511,513960.993,4600.885,8.906278603,-0.3688108653,180.155182817
0100187,625746.229,515172.047,4603.253,8.7668857594,-0.4331777502,180.96433976
0100188,625707.245,516379.076,4602.721,8.7075863445,-1.0333282817,182.5505445504
0100189,625645.691,517583.268,4601.53,8.299687982,4.6000477837,181.9060066594
0100190,625653.473,518790.628,4601.195,8.6572205372,-0.3854173891,178.5417053976
0100191,625683.707,519996.873,4602.492,8.6986758376,-1.8788586257,179.362713893
0110182,625539.95,508536.216,4605.712,0.3838080909,9.1388468336,273.0940589649
0110183,625030.023,508505.704,4605.639,-2.7685914726,8.320761553,273.6467793062
0120201,618631.96,506298.827,4599.299,0.9976447106,-8.8324030665,91.3210270541
0120202,619262.612,506305.396,4599.523,-0.2248648481,-8.928332698,90.4770003295
